tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th429,117578,PRIMARY,CREATED,2025-08-07 07:59:16.145000,2025-08-09 07:36:47.454000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117578 AND vendor_type = 'PRIMARY';
th429,117579,PRIMARY,CREATED,2025-08-07 07:59:32.029000,2025-08-09 07:36:47.455000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117579 AND vendor_type = 'PRIMARY';
th429,117580,PRIMARY,CREATED,2025-08-07 08:01:10.597000,2025-08-09 07:36:47.455000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117580 AND vendor_type = 'PRIMARY';
th429,117581,PRIMARY,CREATED,2025-08-07 08:01:33.590000,2025-08-09 07:36:47.456000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117581 AND vendor_type = 'PRIMARY';
th429,117582,PRIMARY,CREATED,2025-08-07 08:01:55.895000,2025-08-09 07:36:47.457000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117582 AND vendor_type = 'PRIMARY';
th429,117623,PRIMARY,CREATED,2025-08-07 08:03:35.090000,2025-08-09 07:36:47.458000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117623 AND vendor_type = 'PRIMARY';
th429,117624,PRIMARY,CREATED,2025-08-07 08:04:00.443000,2025-08-07 08:04:04.107000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117624 AND vendor_type = 'PRIMARY';
th429,117625,PRIMARY,CREATED,2025-08-07 08:04:15.354000,2025-08-09 07:36:47.458000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117625 AND vendor_type = 'PRIMARY';
th429,117628,PRIMARY,CREATED,2025-08-07 08:04:47.264000,2025-08-09 07:36:47.459000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117628 AND vendor_type = 'PRIMARY';
th429,117629,PRIMARY,CREATED,2025-08-07 08:05:10.427000,2025-08-09 07:36:47.460000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117629 AND vendor_type = 'PRIMARY';
th429,117788,PRIMARY,CREATED,2025-08-07 09:01:51.459000,2025-08-09 07:36:47.470000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117788 AND vendor_type = 'PRIMARY';
th429,117790,PRIMARY,CREATED,2025-08-07 09:02:15.956000,2025-08-09 07:36:47.472000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117790 AND vendor_type = 'PRIMARY';
th429,117841,PRIMARY,CREATED,2025-08-07 09:08:27.607000,2025-08-07 09:09:04.040000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 117841 AND vendor_type = 'PRIMARY';
th429,118054,PRIMARY,CREATED,2025-08-07 09:51:41.034000,2025-08-09 07:36:47.472000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118054 AND vendor_type = 'PRIMARY';
th429,118120,PRIMARY,CREATED,2025-08-07 10:44:09.848000,2025-08-07 10:44:13.632000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118120 AND vendor_type = 'PRIMARY';
th429,118121,PRIMARY,CREATED,2025-08-07 10:44:49.145000,2025-08-07 10:44:50.165000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118121 AND vendor_type = 'PRIMARY';
th429,118213,PRIMARY,CREATED,2025-08-07 11:03:11.484000,2025-08-07 11:03:12.994000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118213 AND vendor_type = 'PRIMARY';
th429,118214,PRIMARY,CREATED,2025-08-07 11:04:13.290000,2025-08-07 11:04:15.012000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118214 AND vendor_type = 'PRIMARY';
th429,118215,PRIMARY,CREATED,2025-08-07 11:04:45.229000,2025-08-07 11:04:48.474000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118215 AND vendor_type = 'PRIMARY';
th429,118216,PRIMARY,CREATED,2025-08-07 11:12:49.186000,2025-08-09 07:36:47.474000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118216 AND vendor_type = 'PRIMARY';
th429,118313,PRIMARY,CREATED,2025-08-07 11:22:23.447000,2025-08-09 07:36:47.475000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118313 AND vendor_type = 'PRIMARY';
th429,118561,PRIMARY,CREATED,2025-08-07 12:06:24.040000,2025-08-07 12:06:25.887000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118561 AND vendor_type = 'PRIMARY';
th429,118562,PRIMARY,CREATED,2025-08-07 12:08:11.037000,2025-08-07 12:08:14.042000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118562 AND vendor_type = 'PRIMARY';
th429,118564,PRIMARY,CREATED,2025-08-07 12:17:47.492000,2025-08-07 12:17:49.424000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118564 AND vendor_type = 'PRIMARY';
th429,118676,PRIMARY,CREATED,2025-08-07 12:37:32.212000,2025-08-09 07:36:47.500000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118676 AND vendor_type = 'PRIMARY';
th429,118677,PRIMARY,CREATED,2025-08-07 12:38:18.151000,2025-08-09 07:36:47.500000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118677 AND vendor_type = 'PRIMARY';
th429,118924,PRIMARY,CREATED,2025-08-07 16:29:49.724000,2025-08-09 07:36:47.508000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118924 AND vendor_type = 'PRIMARY';
th429,118959,PRIMARY,CREATED,2025-08-08 04:38:05.058000,2025-08-09 07:36:47.509000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118959 AND vendor_type = 'PRIMARY';
th429,118960,PRIMARY,CREATED,2025-08-08 04:42:25.590000,2025-08-09 07:36:47.510000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 118960 AND vendor_type = 'PRIMARY';
th429,119257,PRIMARY,CREATED,2025-08-08 06:22:28.898000,2025-08-09 07:36:47.514000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 119257 AND vendor_type = 'PRIMARY';
th429,119297,PRIMARY,CREATED,2025-08-08 06:34:09.770000,2025-08-08 06:34:11.551000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 119297 AND vendor_type = 'PRIMARY';
th429,119655,PRIMARY,CREATED,2025-08-08 07:41:24.035000,2025-08-09 07:36:47.515000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 119655 AND vendor_type = 'PRIMARY';
th429,119860,PRIMARY,CREATED,2025-08-08 09:00:17.133000,2025-08-08 09:00:19.275000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 119860 AND vendor_type = 'PRIMARY';
th429,119861,PRIMARY,CREATED,2025-08-08 09:01:21.530000,2025-08-09 07:36:47.522000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 119861 AND vendor_type = 'PRIMARY';
th429,120090,PRIMARY,CREATED,2025-08-08 10:16:53.119000,2025-08-08 10:16:56.319000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120090 AND vendor_type = 'PRIMARY';
th429,120091,PRIMARY,CREATED,2025-08-08 10:17:56.718000,2025-08-08 10:17:58.128000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120091 AND vendor_type = 'PRIMARY';
th429,120092,PRIMARY,CREATED,2025-08-08 10:18:20.031000,2025-08-08 10:18:22.187000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120092 AND vendor_type = 'PRIMARY';
th429,120162,PRIMARY,CREATED,2025-08-08 10:39:14.764000,2025-08-09 07:36:47.532000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120162 AND vendor_type = 'PRIMARY';
th429,120448,PRIMARY,CREATED,2025-08-08 11:36:34.454000,2025-08-09 07:36:47.540000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120448 AND vendor_type = 'PRIMARY';
th429,120669,PRIMARY,CREATED,2025-08-08 12:28:56.852000,2025-08-08 12:29:02.782000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120669 AND vendor_type = 'PRIMARY';
th429,120974,PRIMARY,CREATED,2025-08-09 04:10:09.083000,2025-08-09 07:36:47.556000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 120974 AND vendor_type = 'PRIMARY';
th429,121837,PRIMARY,CREATED,2025-08-10 06:04:41.059000,2025-08-10 06:04:43.511000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 121837 AND vendor_type = 'PRIMARY';
th429,124136,PRIMARY,CREATED,2025-08-11 04:34:06.194000,2025-08-11 04:34:07.532000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124136 AND vendor_type = 'PRIMARY';
th429,124138,PRIMARY,CREATED,2025-08-11 04:35:06.907000,2025-08-11 04:35:13.253000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124138 AND vendor_type = 'PRIMARY';
th429,124140,PRIMARY,CREATED,2025-08-11 04:36:36.671000,2025-08-11 04:36:37.886000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124140 AND vendor_type = 'PRIMARY';
th429,124162,PRIMARY,CREATED,2025-08-11 04:43:33.790000,2025-08-11 04:43:35.870000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124162 AND vendor_type = 'PRIMARY';
th429,124163,PRIMARY,CREATED,2025-08-11 04:44:09.627000,2025-08-11 04:44:16.349000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124163 AND vendor_type = 'PRIMARY';
th429,124208,PRIMARY,CREATED,2025-08-11 05:11:24.989000,2025-08-11 05:11:28.756000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124208 AND vendor_type = 'PRIMARY';
th429,124429,PRIMARY,CREATED,2025-08-11 06:01:10.067000,2025-08-11 06:01:34.690000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124429 AND vendor_type = 'PRIMARY';
th429,124665,PRIMARY,CREATED,2025-08-11 06:34:13.569000,2025-08-11 06:34:17.680000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124665 AND vendor_type = 'PRIMARY';
th429,124666,PRIMARY,CREATED,2025-08-11 06:34:27.544000,2025-08-11 06:34:32.190000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124666 AND vendor_type = 'PRIMARY';
th429,124667,PRIMARY,CREATED,2025-08-11 06:34:41.841000,2025-08-11 06:34:45.146000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124667 AND vendor_type = 'PRIMARY';
th429,124691,PRIMARY,CREATED,2025-08-11 06:37:08.740000,2025-08-11 06:37:11.044000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124691 AND vendor_type = 'PRIMARY';
th429,124692,PRIMARY,CREATED,2025-08-11 06:38:38.475000,2025-08-11 06:38:39.520000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124692 AND vendor_type = 'PRIMARY';
th429,124699,PRIMARY,CREATED,2025-08-11 06:40:51.926000,2025-08-11 06:40:54.396000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124699 AND vendor_type = 'PRIMARY';
th429,124714,PRIMARY,CREATED,2025-08-11 06:42:04.952000,2025-08-11 06:42:11.213000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 124714 AND vendor_type = 'PRIMARY';
th429,126937,PRIMARY,CREATED,2025-08-12 05:26:50.633000,2025-08-12 05:26:51.452000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 126937 AND vendor_type = 'PRIMARY';
th429,127028,PRIMARY,CREATED,2025-08-12 05:58:37.372000,2025-08-12 05:58:39.286000,UPDATE th429.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 127028 AND vendor_type = 'PRIMARY';
th430,8116,PRIMARY,CREATED,2025-03-20 07:36:12.078000,2025-03-20 07:36:12.078000,UPDATE th430.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 8116 AND vendor_type = 'PRIMARY';
