tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type,error_reason
th411,218072,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218074,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218076,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218083,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218089,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218092,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218096,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218098,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218101,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218102,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218103,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218105,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218106,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218107,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218108,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218109,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218111,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218114,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218117,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218119,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218121,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218123,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218124,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218126,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218128,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218131,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218133,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218134,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218135,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218136,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218137,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218138,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218139,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218141,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218142,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218143,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218145,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218146,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218147,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218148,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218150,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218151,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218153,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218155,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218157,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218159,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218162,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218163,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218165,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218167,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218169,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218170,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218171,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218172,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218174,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218177,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218179,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218182,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218183,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218185,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218187,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218188,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218190,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218192,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218193,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218195,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218197,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218199,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218202,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218205,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218209,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218210,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218211,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218212,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218213,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218214,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218216,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218217,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218219,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218220,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218222,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218223,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218224,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218225,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218227,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218229,RACKING_IN_PROGRESS,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218232,RACKING_IN_PROGRESS,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218233,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218234,RACKING_IN_PROGRESS,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218236,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218237,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218238,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218241,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218242,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218243,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218245,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218247,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218248,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218249,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218251,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218253,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218255,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218257,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218260,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218273,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218276,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218280,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218283,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218287,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218290,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218294,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218297,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218301,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218307,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218308,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218310,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218312,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218315,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218317,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218319,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218324,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218327,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218330,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218334,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218338,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218340,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218345,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218348,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218353,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218356,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218358,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218360,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218364,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218366,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218368,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218371,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218374,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218382,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218384,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218385,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218389,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218392,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218395,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218397,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218400,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218402,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218409,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218412,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218421,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218423,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218425,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218429,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218433,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218436,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218440,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218444,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218447,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218451,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218455,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218457,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218460,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218466,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218468,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218472,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218475,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218478,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218483,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218487,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218502,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218504,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218509,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218532,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218535,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218537,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218539,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218540,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218542,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218543,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218545,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218547,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218549,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218550,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218553,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218554,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218555,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218557,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218559,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218564,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218566,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218568,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218569,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218571,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218573,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218575,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218577,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218583,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218585,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218587,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218589,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218590,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218593,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218594,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218595,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218596,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218597,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218600,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218602,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218604,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218605,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218608,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218610,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218611,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218617,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218622,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218623,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218624,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218626,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218628,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218630,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218632,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218642,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218645,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218647,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218648,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218650,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218652,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218657,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218658,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218661,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218662,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218664,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218666,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218668,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218669,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218672,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218674,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218676,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218678,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218680,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218681,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218682,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218683,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218685,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218686,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218688,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218691,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218693,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218695,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218702,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218704,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218707,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218709,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218712,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218713,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218715,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218717,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
