tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type
th205,271980,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272081,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272179,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272303,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272447,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272450,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272456,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272464,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272489,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272656,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272748,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272767,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272830,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,272889,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273000,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273082,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273241,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273316,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273332,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273391,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273515,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273539,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273563,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,273801,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274301,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274327,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274665,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274700,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274718,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274728,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274859,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274882,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,274906,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,275649,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,275709,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,275927,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,275937,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,275961,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,276441,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,276478,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,276529,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,276694,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,276718,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,277106,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,277332,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,277586,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278194,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278268,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278318,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278391,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278457,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278461,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278533,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278570,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278580,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278600,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278681,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278781,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278901,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,278988,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279192,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279305,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279393,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279399,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279400,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279412,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279430,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279436,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279438,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279439,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279440,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279445,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279450,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279460,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279470,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279475,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279477,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279478,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279483,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279486,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279488,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279489,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279493,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279495,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279516,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279557,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279561,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,279898,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,280054,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,280119,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,280162,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,280615,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,281784,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283440,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283574,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283591,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283714,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283717,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283796,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283903,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283916,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283951,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,283977,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284054,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284287,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284662,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284680,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284789,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284808,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284864,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,284884,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,285443,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,285451,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,285453,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,285722,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,286457,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,286738,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289827,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289835,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289932,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289954,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289990,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289993,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,289998,DISPATCH_READY,,,186704,,,DELIVERY_CHALLAN_NORMAL
th205,306350,DISPATCH_READY,,,37916,,th411,DEBIT_NOTE_NUMBER
th205,306480,DISPATCH_READY,,,37916,,th411,DEBIT_NOTE_NUMBER
th205,306530,DISPATCH_READY,,,37916,,th411,DEBIT_NOTE_NUMBER
th205,329266,DISPATCH_READY,,,37888,,th408,DEBIT_NOTE_NUMBER
th205,334241,DISPATCH_READY,555841,GC78034,381,,,DELIVERY_CHALLAN_NORMAL
th205,334242,DISPATCH_READY,555799,1CC057632,300,,,DELIVERY_CHALLAN_NORMAL
th224,658860,DISPATCH_READY,729970,D23T224/694,2515,,,DELIVERY_CHALLAN_NORMAL
th224,658863,DISPATCH_READY,729983,D23T224/300,1989,,,DELIVERY_CHALLAN_NORMAL
th224,658882,DISPATCH_READY,730035,D23T224/6566,1989,,,DELIVERY_CHALLAN_NORMAL
th224,658885,DISPATCH_READY,730102,D23T224/2663,2515,,,DELIVERY_CHALLAN_NORMAL
th224,658896,DISPATCH_READY,730139,D23T224/13242,2515,,,DELIVERY_CHALLAN_NORMAL
th224,658899,DISPATCH_READY,730144,D23T224/12466,2515,,,DELIVERY_CHALLAN_NORMAL
th224,658906,DISPATCH_READY,730163,D23T224/13401,31845,,,DELIVERY_CHALLAN_NORMAL
th224,658909,DISPATCH_READY,730172,PD0224-24A000248,183381,,th22,DEBIT_NOTE_NUMBER
th224,658913,DISPATCH_READY,730194,PD0224-24A000309,1989,,,DELIVERY_CHALLAN_NORMAL
th224,658919,DISPATCH_READY,730213,PD0224-24A000294,31060,,,DELIVERY_CHALLAN_NORMAL
th224,658923,DISPATCH_READY,730223,PD0224-24A000225,2515,,,DELIVERY_CHALLAN_NORMAL
th224,659274,DISPATCH_READY,730285,D23T224/13955,32513,,,DELIVERY_CHALLAN_NORMAL
th224,659275,DISPATCH_READY,730293,D23T224/12678,2515,,,DELIVERY_CHALLAN_NORMAL
th224,672758,DISPATCH_READY,730559,PD0224-24A005465,2515,,,DELIVERY_CHALLAN_NORMAL
th224,672759,DISPATCH_READY,730306,D23T224/11677,2515,,,DELIVERY_CHALLAN_NORMAL
th224,684431,DISPATCH_READY,803987,ufo-006,60526,,th427,DEBIT_NOTE_NUMBER
th224,703577,DISPATCH_READY,817513,AUDIT-1058,182971,,,DELIVERY_CHALLAN_NORMAL
th224,709974,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,710905,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,712197,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,712217,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,717863,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,726946,DISPATCH_READY,,,60526,,th427,DEBIT_NOTE_NUMBER
th224,729696,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,730509,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,732734,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,732751,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,732876,DISPATCH_READY,,,183381,,th22,DEBIT_NOTE_NUMBER
th224,735611,dormant,830665,T0427-25A0006384,60526,,th427,DEBIT_NOTE_NUMBER
th224,766760,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,766762,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,766809,READY_FOR_RACKING,725097,T0223-24A0001401,183381,101056,th22,DEBIT_NOTE_NUMBER
th224,766810,READY_FOR_RACKING,799034,T0223-24A0002442,183381,101056,th22,DEBIT_NOTE_NUMBER
th224,766906,READY_FOR_RACKING,,,183381,101056,th22,DEBIT_NOTE_NUMBER
th224,767605,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,769771,DISPATCH_READY,,,210683,,th43,DEBIT_NOTE_NUMBER
th224,769936,DISPATCH_READY,,,210683,,th43,DEBIT_NOTE_NUMBER
th224,769956,DISPATCH_READY,,,210683,,th43,DEBIT_NOTE_NUMBER
th224,773325,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,773362,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,773363,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,773364,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,773365,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,773367,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,773368,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,773369,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,773370,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,773378,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,773380,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,773603,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,773605,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,773608,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,773617,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,773800,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,773801,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,773802,READY_FOR_RACKING,,,191768,,th42,DEBIT_NOTE_NUMBER
th224,773803,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,773804,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,773805,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,773849,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,776453,READY_FOR_RACKING,,,210683,174196,th43,DEBIT_NOTE_NUMBER
th224,776459,READY_FOR_RACKING,,,210683,91279,th43,DEBIT_NOTE_NUMBER
th224,776903,DISPATCH_READY,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,778410,DISPATCH_READY,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,778839,DISPATCH_READY,,,210683,2866,th43,DEBIT_NOTE_NUMBER
th224,780156,pending,,,183381,31262,th22,DEBIT_NOTE_NUMBER
th224,780799,READY_FOR_RACKING,,,60526,,th427,DEBIT_NOTE_NUMBER
th224,780861,READY_FOR_RACKING,,,60526,,th427,DEBIT_NOTE_NUMBER
th224,780875,READY_FOR_RACKING,,,60526,,th427,DEBIT_NOTE_NUMBER
th224,781097,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,781101,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,781149,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,781186,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,781255,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,791737,pending,,,183381,60540,th22,DEBIT_NOTE_NUMBER
th224,793650,DISPATCH_READY,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,793652,DISPATCH_READY,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,793870,DISPATCH_READY,,,210683,2866,th43,DEBIT_NOTE_NUMBER
th224,794574,DISPATCH_READY,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,794575,DISPATCH_READY,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,794732,DISPATCH_READY,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,794876,pending,,,183381,206815,th22,DEBIT_NOTE_NUMBER
th224,796092,pending,834491,T0427-25A0008234,60526,,th427,DEBIT_NOTE_NUMBER
th224,796127,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796135,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796141,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796147,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796152,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796154,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796155,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796159,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796160,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796164,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796168,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796171,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796175,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796179,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796183,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796187,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796190,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796194,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796198,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796201,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796204,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796207,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796210,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796212,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796216,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796219,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796222,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796226,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796229,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796231,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796233,READY_FOR_RACKING,,,37923,,th425,DEBIT_NOTE_NUMBER
th224,796241,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796244,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796246,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796248,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796249,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796250,READY_FOR_RACKING,,,31162,,th401,DEBIT_NOTE_NUMBER
th224,796252,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796253,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796254,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796255,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796256,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796257,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796258,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796259,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796260,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796261,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796262,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796267,READY_FOR_RACKING,849076,T0424-25A0000314,37928,,th424,DEBIT_NOTE_NUMBER
th224,796276,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796277,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796284,READY_FOR_RACKING,,,191768,,th42,DEBIT_NOTE_NUMBER
th224,796285,READY_FOR_RACKING,,,191768,,th42,DEBIT_NOTE_NUMBER
th224,796286,READY_FOR_RACKING,,,191768,,th42,DEBIT_NOTE_NUMBER
th224,796287,READY_FOR_RACKING,,,191768,,th42,DEBIT_NOTE_NUMBER
th224,796334,READY_FOR_RACKING,723761,T0223-24A0001249,183381,1133,th22,DEBIT_NOTE_NUMBER
th224,796353,READY_FOR_RACKING,807076,T0223-24A0003172,183381,32126,th22,DEBIT_NOTE_NUMBER
th224,796422,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796428,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796435,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796440,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796441,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796442,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796443,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796444,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796445,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796446,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796447,READY_FOR_RACKING,845528,T0424-25A0000138,37928,,th424,DEBIT_NOTE_NUMBER
th224,796448,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796449,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796450,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796451,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796452,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796453,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796454,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796455,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796456,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796457,READY_FOR_RACKING,,,37886,,th407,DEBIT_NOTE_NUMBER
th224,796458,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796459,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796460,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796462,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796463,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796465,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796466,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796469,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796470,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796471,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796472,READY_FOR_RACKING,851980,T0424-25A0000376,37928,,th424,DEBIT_NOTE_NUMBER
th224,796474,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796475,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796477,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796478,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796483,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796485,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796487,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796488,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796489,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796490,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796491,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
th224,796492,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,796493,READY_FOR_RACKING,,,37882,,th405,DEBIT_NOTE_NUMBER
